word,sentiment,lexicon,score
relief,positive,bing,NA
relish,positive,bing,NA
reluctance,negative,bing,NA
reluctant,negative,bing,NA
reluctantly,negative,bing,NA
remarkable,positive,bing,NA
remarkably,positive,bing,NA
remedy,positive,bing,NA
remission,positive,bing,NA
remorse,negative,bing,NA
remorseful,negative,bing,NA
remorsefully,negative,bing,NA
remorseless,negative,bing,NA
remorselessly,negative,bing,NA
remorselessness,negative,bing,NA
remunerate,positive,bing,NA
renaissance,positive,bing,NA
renewed,positive,bing,NA
renounce,negative,bing,NA
renown,positive,bing,NA
renowned,positive,bing,NA
renunciation,negative,bing,NA
repel,negative,bing,NA
repetitive,negative,bing,NA
replaceable,positive,bing,NA
reprehensible,negative,bing,NA
reprehensibly,negative,bing,NA
reprehension,negative,bing,NA
reprehensive,negative,bing,NA
repress,negative,bing,NA
repression,negative,bing,NA
repressive,negative,bing,NA
reprimand,negative,bing,NA
reproach,negative,bing,NA
reproachful,negative,bing,NA
reprove,negative,bing,NA
reprovingly,negative,bing,NA
repudiate,negative,bing,NA
repudiation,negative,bing,NA
repugn,negative,bing,NA
repugnance,negative,bing,NA
repugnant,negative,bing,NA
repugnantly,negative,bing,NA
repulse,negative,bing,NA
repulsed,negative,bing,NA
repulsing,negative,bing,NA
repulsive,negative,bing,NA
repulsively,negative,bing,NA
repulsiveness,negative,bing,NA
reputable,positive,bing,NA
reputation,positive,bing,NA
resent,negative,bing,NA
resentful,negative,bing,NA
resentment,negative,bing,NA
resignation,negative,bing,NA
resigned,negative,bing,NA
resilient,positive,bing,NA
resistance,negative,bing,NA
resolute,positive,bing,NA
resound,positive,bing,NA
resounding,positive,bing,NA
resourceful,positive,bing,NA
resourcefulness,positive,bing,NA
respect,positive,bing,NA
respectable,positive,bing,NA
respectful,positive,bing,NA
respectfully,positive,bing,NA
respite,positive,bing,NA
resplendent,positive,bing,NA
responsibly,positive,bing,NA
responsive,positive,bing,NA
restful,positive,bing,NA
restless,negative,bing,NA
restlessness,negative,bing,NA
restored,positive,bing,NA
restrict,negative,bing,NA
restricted,negative,bing,NA
restriction,negative,bing,NA
restrictive,negative,bing,NA
restructure,positive,bing,NA
restructured,positive,bing,NA
restructuring,positive,bing,NA
resurgent,negative,bing,NA
retaliate,negative,bing,NA
retaliatory,negative,bing,NA
retard,negative,bing,NA
retarded,negative,bing,NA
retardedness,negative,bing,NA
retards,negative,bing,NA
reticent,negative,bing,NA
retract,negative,bing,NA
retractable,positive,bing,NA
retreat,negative,bing,NA
retreated,negative,bing,NA
revel,positive,bing,NA
revelation,positive,bing,NA
revenge,negative,bing,NA
revengeful,negative,bing,NA
revengefully,negative,bing,NA
revere,positive,bing,NA
reverence,positive,bing,NA
reverent,positive,bing,NA
reverently,positive,bing,NA
revert,negative,bing,NA
revile,negative,bing,NA
reviled,negative,bing,NA
revitalize,positive,bing,NA
revival,positive,bing,NA
revive,positive,bing,NA
revives,positive,bing,NA
revoke,negative,bing,NA
revolt,negative,bing,NA
revolting,negative,bing,NA
revoltingly,negative,bing,NA
revolutionary,positive,bing,NA
revolutionize,positive,bing,NA
revolutionized,positive,bing,NA
revolutionizes,positive,bing,NA
revulsion,negative,bing,NA
revulsive,negative,bing,NA
reward,positive,bing,NA
rewarding,positive,bing,NA
rewardingly,positive,bing,NA
rhapsodize,negative,bing,NA
rhetoric,negative,bing,NA
rhetorical,negative,bing,NA
ricer,negative,bing,NA
rich,positive,bing,NA
richer,positive,bing,NA
richly,positive,bing,NA
richness,positive,bing,NA
ridicule,negative,bing,NA
ridicules,negative,bing,NA
ridiculous,negative,bing,NA
ridiculously,negative,bing,NA
rife,negative,bing,NA
rift,negative,bing,NA
rifts,negative,bing,NA
right,positive,bing,NA
righten,positive,bing,NA
righteous,positive,bing,NA
righteously,positive,bing,NA
righteousness,positive,bing,NA
rightful,positive,bing,NA
rightfully,positive,bing,NA
rightly,positive,bing,NA
rightness,positive,bing,NA
rigid,negative,bing,NA
rigidity,negative,bing,NA
rigidness,negative,bing,NA
rile,negative,bing,NA
riled,negative,bing,NA
rip,negative,bing,NA
rip-off,negative,bing,NA
ripoff,negative,bing,NA
ripped,negative,bing,NA
risk,negative,bing,NA
risk-free,positive,bing,NA
risks,negative,bing,NA
risky,negative,bing,NA
rival,negative,bing,NA
rivalry,negative,bing,NA
roadblocks,negative,bing,NA
robust,positive,bing,NA
rock-star,positive,bing,NA
rock-stars,positive,bing,NA
rockstar,positive,bing,NA
rockstars,positive,bing,NA
rocky,negative,bing,NA
rogue,negative,bing,NA
rollercoaster,negative,bing,NA
romantic,positive,bing,NA
romantically,positive,bing,NA
romanticize,positive,bing,NA
roomier,positive,bing,NA
roomy,positive,bing,NA
rosy,positive,bing,NA
rot,negative,bing,NA
rotten,negative,bing,NA
rough,negative,bing,NA
rremediable,negative,bing,NA
rubbish,negative,bing,NA
rude,negative,bing,NA
rue,negative,bing,NA
ruffian,negative,bing,NA
ruffle,negative,bing,NA
ruin,negative,bing,NA
ruined,negative,bing,NA
ruining,negative,bing,NA
ruinous,negative,bing,NA
ruins,negative,bing,NA
rumbling,negative,bing,NA
rumor,negative,bing,NA
rumors,negative,bing,NA
rumours,negative,bing,NA
rumple,negative,bing,NA
run-down,negative,bing,NA
runaway,negative,bing,NA
rupture,negative,bing,NA
rust,negative,bing,NA
rusts,negative,bing,NA
rusty,negative,bing,NA
rut,negative,bing,NA
ruthless,negative,bing,NA
ruthlessly,negative,bing,NA
ruthlessness,negative,bing,NA
ruts,negative,bing,NA
sabotage,negative,bing,NA
sack,negative,bing,NA
sacrificed,negative,bing,NA
sad,negative,bing,NA
sadden,negative,bing,NA
sadly,negative,bing,NA
sadness,negative,bing,NA
safe,positive,bing,NA
safely,positive,bing,NA
sag,negative,bing,NA
sagacity,positive,bing,NA
sagely,positive,bing,NA
sagged,negative,bing,NA
sagging,negative,bing,NA
saggy,negative,bing,NA
sags,negative,bing,NA
saint,positive,bing,NA
saintliness,positive,bing,NA
saintly,positive,bing,NA
salacious,negative,bing,NA
salutary,positive,bing,NA
salute,positive,bing,NA
sanctimonious,negative,bing,NA
sane,positive,bing,NA
sap,negative,bing,NA
sarcasm,negative,bing,NA
sarcastic,negative,bing,NA
sarcastically,negative,bing,NA
sardonic,negative,bing,NA
sardonically,negative,bing,NA
sass,negative,bing,NA
satirical,negative,bing,NA
satirize,negative,bing,NA
satisfactorily,positive,bing,NA
satisfactory,positive,bing,NA
satisfied,positive,bing,NA
satisfies,positive,bing,NA
satisfy,positive,bing,NA
satisfying,positive,bing,NA
satisified,positive,bing,NA
savage,negative,bing,NA
savaged,negative,bing,NA
savagery,negative,bing,NA
savages,negative,bing,NA
saver,positive,bing,NA
savings,positive,bing,NA
savior,positive,bing,NA
savvy,positive,bing,NA
scaly,negative,bing,NA
scam,negative,bing,NA
scams,negative,bing,NA
scandal,negative,bing,NA
scandalize,negative,bing,NA
scandalized,negative,bing,NA
scandalous,negative,bing,NA
scandalously,negative,bing,NA
scandals,negative,bing,NA
scandel,negative,bing,NA
scandels,negative,bing,NA
scant,negative,bing,NA
scapegoat,negative,bing,NA
scar,negative,bing,NA
scarce,negative,bing,NA
scarcely,negative,bing,NA
scarcity,negative,bing,NA
scare,negative,bing,NA
scared,negative,bing,NA
scarier,negative,bing,NA
scariest,negative,bing,NA
scarily,negative,bing,NA
scarred,negative,bing,NA
scars,negative,bing,NA
scary,negative,bing,NA
scathing,negative,bing,NA
scathingly,negative,bing,NA
scenic,positive,bing,NA
sceptical,negative,bing,NA
scoff,negative,bing,NA
scoffingly,negative,bing,NA
scold,negative,bing,NA
scolded,negative,bing,NA
scolding,negative,bing,NA
scoldingly,negative,bing,NA
scorching,negative,bing,NA
scorchingly,negative,bing,NA
scorn,negative,bing,NA
scornful,negative,bing,NA
scornfully,negative,bing,NA
scoundrel,negative,bing,NA
scourge,negative,bing,NA
scowl,negative,bing,NA
scramble,negative,bing,NA
scrambled,negative,bing,NA
scrambles,negative,bing,NA
scrambling,negative,bing,NA
scrap,negative,bing,NA
scratch,negative,bing,NA
scratched,negative,bing,NA
scratches,negative,bing,NA
scratchy,negative,bing,NA
scream,negative,bing,NA
screech,negative,bing,NA
screw-up,negative,bing,NA
screwed,negative,bing,NA
screwed-up,negative,bing,NA
screwy,negative,bing,NA
scuff,negative,bing,NA
scuffs,negative,bing,NA
scum,negative,bing,NA
scummy,negative,bing,NA
seamless,positive,bing,NA
seasoned,positive,bing,NA
second-class,negative,bing,NA
second-tier,negative,bing,NA
secretive,negative,bing,NA
secure,positive,bing,NA
securely,positive,bing,NA
sedentary,negative,bing,NA
seedy,negative,bing,NA
seethe,negative,bing,NA
seething,negative,bing,NA
selective,positive,bing,NA
self-coup,negative,bing,NA
self-criticism,negative,bing,NA
self-defeating,negative,bing,NA
self-destructive,negative,bing,NA
self-determination,positive,bing,NA
self-humiliation,negative,bing,NA
self-interest,negative,bing,NA
self-interested,negative,bing,NA
self-respect,positive,bing,NA
self-satisfaction,positive,bing,NA
self-serving,negative,bing,NA
self-sufficiency,positive,bing,NA
self-sufficient,positive,bing,NA
selfinterested,negative,bing,NA
selfish,negative,bing,NA
selfishly,negative,bing,NA
selfishness,negative,bing,NA
semi-retarded,negative,bing,NA
senile,negative,bing,NA
sensation,positive,bing,NA
sensational,positive,bing,NA
sensationalize,negative,bing,NA
sensationally,positive,bing,NA
sensations,positive,bing,NA
senseless,negative,bing,NA
senselessly,negative,bing,NA
sensible,positive,bing,NA
sensibly,positive,bing,NA
sensitive,positive,bing,NA
serene,positive,bing,NA
serenity,positive,bing,NA
seriousness,negative,bing,NA
sermonize,negative,bing,NA
servitude,negative,bing,NA
set-up,negative,bing,NA
setback,negative,bing,NA
setbacks,negative,bing,NA
sever,negative,bing,NA
severe,negative,bing,NA
severity,negative,bing,NA
sexy,positive,bing,NA
sh*t,negative,bing,NA
shabby,negative,bing,NA
shadowy,negative,bing,NA
shady,negative,bing,NA
shake,negative,bing,NA
shaky,negative,bing,NA
shallow,negative,bing,NA
sham,negative,bing,NA
shambles,negative,bing,NA
shame,negative,bing,NA
shameful,negative,bing,NA
shamefully,negative,bing,NA
shamefulness,negative,bing,NA
shameless,negative,bing,NA
shamelessly,negative,bing,NA
shamelessness,negative,bing,NA
shark,negative,bing,NA
sharp,positive,bing,NA
sharper,positive,bing,NA
sharpest,positive,bing,NA
sharply,negative,bing,NA
shatter,negative,bing,NA
shemale,negative,bing,NA
shimmer,negative,bing,NA
shimmering,positive,bing,NA
shimmeringly,positive,bing,NA
shimmy,negative,bing,NA
shine,positive,bing,NA
shiny,positive,bing,NA
shipwreck,negative,bing,NA
shirk,negative,bing,NA
shirker,negative,bing,NA
shit,negative,bing,NA
shiver,negative,bing,NA
shock,negative,bing,NA
shocked,negative,bing,NA
shocking,negative,bing,NA
shockingly,negative,bing,NA
shoddy,negative,bing,NA
short-lived,negative,bing,NA
shortage,negative,bing,NA
shortchange,negative,bing,NA
shortcoming,negative,bing,NA
shortcomings,negative,bing,NA
shortness,negative,bing,NA
shortsighted,negative,bing,NA
shortsightedness,negative,bing,NA
showdown,negative,bing,NA
shrew,negative,bing,NA
shriek,negative,bing,NA
shrill,negative,bing,NA
shrilly,negative,bing,NA
shrivel,negative,bing,NA
shroud,negative,bing,NA
shrouded,negative,bing,NA
shrug,negative,bing,NA
shun,negative,bing,NA
shunned,negative,bing,NA
sick,negative,bing,NA
sicken,negative,bing,NA
sickening,negative,bing,NA
sickeningly,negative,bing,NA
sickly,negative,bing,NA
sickness,negative,bing,NA
sidetrack,negative,bing,NA
sidetracked,negative,bing,NA
siege,negative,bing,NA
significant,positive,bing,NA
silent,positive,bing,NA
sillily,negative,bing,NA
silly,negative,bing,NA
simpler,positive,bing,NA
simplest,positive,bing,NA
simplified,positive,bing,NA
simplifies,positive,bing,NA
simplify,positive,bing,NA
simplifying,positive,bing,NA
simplistic,negative,bing,NA
simplistically,negative,bing,NA
sin,negative,bing,NA
sincere,positive,bing,NA
sincerely,positive,bing,NA
sincerity,positive,bing,NA
sinful,negative,bing,NA
sinfully,negative,bing,NA
sinister,negative,bing,NA
sinisterly,negative,bing,NA
sink,negative,bing,NA
sinking,negative,bing,NA
skeletons,negative,bing,NA
skeptic,negative,bing,NA
skeptical,negative,bing,NA
skeptically,negative,bing,NA
skepticism,negative,bing,NA
sketchy,negative,bing,NA
skill,positive,bing,NA
skilled,positive,bing,NA
skillful,positive,bing,NA
skillfully,positive,bing,NA
skimpy,negative,bing,NA
skinny,negative,bing,NA
skittish,negative,bing,NA
skittishly,negative,bing,NA
skulk,negative,bing,NA
slack,negative,bing,NA
slammin,positive,bing,NA
slander,negative,bing,NA
slanderer,negative,bing,NA
slanderous,negative,bing,NA
slanderously,negative,bing,NA
slanders,negative,bing,NA
slap,negative,bing,NA
slashing,negative,bing,NA
slaughter,negative,bing,NA
slaughtered,negative,bing,NA
slave,negative,bing,NA
slaves,negative,bing,NA
sleazy,negative,bing,NA
sleek,positive,bing,NA
slick,positive,bing,NA
slime,negative,bing,NA
slog,negative,bing,NA
slogged,negative,bing,NA
slogging,negative,bing,NA
slogs,negative,bing,NA
sloooooooooooooow,negative,bing,NA
sloooow,negative,bing,NA
slooow,negative,bing,NA
sloow,negative,bing,NA
sloppily,negative,bing,NA
sloppy,negative,bing,NA
sloth,negative,bing,NA
slothful,negative,bing,NA
slow,negative,bing,NA
slow-moving,negative,bing,NA
slowed,negative,bing,NA
slower,negative,bing,NA
slowest,negative,bing,NA
slowly,negative,bing,NA
sloww,negative,bing,NA
slowww,negative,bing,NA
slowwww,negative,bing,NA
slug,negative,bing,NA
sluggish,negative,bing,NA
slump,negative,bing,NA
slumping,negative,bing,NA
slumpping,negative,bing,NA
slur,negative,bing,NA
slut,negative,bing,NA
sluts,negative,bing,NA
sly,negative,bing,NA
smack,negative,bing,NA
smallish,negative,bing,NA
smart,positive,bing,NA
smarter,positive,bing,NA
smartest,positive,bing,NA
smartly,positive,bing,NA
smash,negative,bing,NA
smear,negative,bing,NA
smell,negative,bing,NA
smelled,negative,bing,NA
smelling,negative,bing,NA
smells,negative,bing,NA
smelly,negative,bing,NA
smelt,negative,bing,NA
smile,positive,bing,NA
smiles,positive,bing,NA
smiling,positive,bing,NA
smilingly,positive,bing,NA
smitten,positive,bing,NA
smoke,negative,bing,NA
smokescreen,negative,bing,NA
smolder,negative,bing,NA
smoldering,negative,bing,NA
smooth,positive,bing,NA
smoother,positive,bing,NA
smoothes,positive,bing,NA
smoothest,positive,bing,NA
smoothly,positive,bing,NA
smother,negative,bing,NA
smoulder,negative,bing,NA
smouldering,negative,bing,NA
smudge,negative,bing,NA
smudged,negative,bing,NA
smudges,negative,bing,NA
smudging,negative,bing,NA
smug,negative,bing,NA
smugly,negative,bing,NA
smut,negative,bing,NA
smuttier,negative,bing,NA
smuttiest,negative,bing,NA
smutty,negative,bing,NA
snag,negative,bing,NA
snagged,negative,bing,NA
snagging,negative,bing,NA
snags,negative,bing,NA
snappish,negative,bing,NA
snappishly,negative,bing,NA
snappy,positive,bing,NA
snare,negative,bing,NA
snarky,negative,bing,NA
snarl,negative,bing,NA
snazzy,positive,bing,NA
sneak,negative,bing,NA
sneakily,negative,bing,NA
sneaky,negative,bing,NA
sneer,negative,bing,NA
sneering,negative,bing,NA
sneeringly,negative,bing,NA
snob,negative,bing,NA
snobbish,negative,bing,NA
snobby,negative,bing,NA
snobish,negative,bing,NA
snobs,negative,bing,NA
snub,negative,bing,NA
so-cal,negative,bing,NA
soapy,negative,bing,NA
sob,negative,bing,NA
sober,negative,bing,NA
sobering,negative,bing,NA
sociable,positive,bing,NA
soft,positive,bing,NA
softer,positive,bing,NA
solace,positive,bing,NA
solemn,negative,bing,NA
solicitous,positive,bing,NA
solicitously,positive,bing,NA
solicitude,negative,bing,NA
solid,positive,bing,NA
solidarity,positive,bing,NA
somber,negative,bing,NA
soothe,positive,bing,NA
soothingly,positive,bing,NA
sophisticated,positive,bing,NA
sore,negative,bing,NA
sorely,negative,bing,NA
soreness,negative,bing,NA
sorrow,negative,bing,NA
sorrowful,negative,bing,NA
sorrowfully,negative,bing,NA
sorry,negative,bing,NA
soulful,positive,bing,NA
soundly,positive,bing,NA
soundness,positive,bing,NA
sour,negative,bing,NA
sourly,negative,bing,NA
spacious,positive,bing,NA
spade,negative,bing,NA
spank,negative,bing,NA
sparkle,positive,bing,NA
sparkling,positive,bing,NA
spectacular,positive,bing,NA
spectacularly,positive,bing,NA
speedily,positive,bing,NA
speedy,positive,bing,NA
spellbind,positive,bing,NA
spellbinding,positive,bing,NA
spellbindingly,positive,bing,NA
spellbound,positive,bing,NA
spendy,negative,bing,NA
spew,negative,bing,NA
spewed,negative,bing,NA
spewing,negative,bing,NA
spews,negative,bing,NA
spilling,negative,bing,NA
spinster,negative,bing,NA
spirited,positive,bing,NA
spiritless,negative,bing,NA
spiritual,positive,bing,NA
spite,negative,bing,NA
spiteful,negative,bing,NA
spitefully,negative,bing,NA
spitefulness,negative,bing,NA
splatter,negative,bing,NA
splendid,positive,bing,NA
splendidly,positive,bing,NA
splendor,positive,bing,NA
split,negative,bing,NA
splitting,negative,bing,NA
spoil,negative,bing,NA
spoilage,negative,bing,NA
spoilages,negative,bing,NA
spoiled,negative,bing,NA
spoilled,negative,bing,NA
spoils,negative,bing,NA
spontaneous,positive,bing,NA
spook,negative,bing,NA
spookier,negative,bing,NA
spookiest,negative,bing,NA
spookily,negative,bing,NA
spooky,negative,bing,NA
spoon-fed,negative,bing,NA
spoon-feed,negative,bing,NA
spoonfed,negative,bing,NA
sporadic,negative,bing,NA
sporty,positive,bing,NA
spotless,positive,bing,NA
spotty,negative,bing,NA
